Reference	Localized Group	Message	Selections	
figs-activepassive_13_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾನು ನಿಮಗೆ ಹೇಳಿದ ಸಂಗತಿಗಳು ನೀವು {ದೇವರನ್ನು ಹೆಚ್ಚು ನಂಬುವಂತೆ-1 ನಿಮ್ಮನ್ನು ಪ್ರೊತ್ಸಾಹಿಸಬೇಕೆಂದು.-1	
figs-activepassive_13_6__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಮಗಾಗಿ, ನಾವು ಪರೀಕ್ಷೆಯಲ್ಲಿ ಸಫಲರಾಗಿದ್ದೇವೆ-1	
figs-activepassive_13_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	{ನಿಮ್ಮನ್ನು ಶಿಸ್ತುಪಡಿಸುವಲ್ಲಿ} ಯಶಸ್ಸನ್ನು ಹೊಂದಿದ್ದೇವೆ ಎಂದು ಜನರು ಪರಿಗಣಿಸಬೇಕೆಂದು-1	
figs-activepassive_13_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಇದನ್ನು ತಿಳಿದುಕೊಂಡರೂ ಸಹ ನಾವು ಇದನ್ನು ನಿಮಗೋಸ್ಕರವಾಗಿ ಬಯಸುತ್ತೇವೆ {ಯಾಕಂದರೆ ನಿಮಗೆ ನಮ್ಮ ಅಗತ್ಯವಿಲ್ಲ}.-1	
figs-activepassive_1_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಮಗೋಸ್ಕರವಾಗಿ-1 ದಯವಿಟ್ಟು ನಮಗೋಸ್ಕರ ಪ್ರಾರ್ಥಿಸಿರಿ,-1 ಅದಕ್ಕಾಗಿ ಅನೇಕಾನೇಕ ಜನರು ದೇವರಿಗೆ ಕೃತಜ್ಞತೆಯನ್ನು ಸಲ್ಲಿಸುತ್ತಾರೆ.-1	
figs-activepassive_1_16__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾನು ನಿಮ್ಮ ಪಟ್ಟಣದಿಂದ ಯೂದಾಯ ಪ್ರದೇಶಕ್ಕೆ ಹೋಗಲು ಬೇಕಾಗಿರುವ ಅಗತ್ಯತೆಗಳನ್ನು ಪೂರೈಸಲು ನೀವು ಸಹಾಯ ಮಾಡಬಹುದು.-1	
figs-activepassive_1_19__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾನೂ ಮತ್ತು ಸಿಲ್ವಾನನೂ ಮತ್ತು ತಿಮೊಥೆಯನೂ-1 ಮೆಸ್ಸಿಯನ ಕುರಿತು ನಿಮಗೆ ಬೋಧಿಸಿದೇವು-1	
figs-activepassive_1_20__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾವು-2 ಹೌದು, ಇದು ನಿಜ” ಎಂದು ಹೇಳಲು-1	
figs-activepassive_1_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ತಾನೇ ನಮ್ಮನ್ನು ಶಕ್ತಗೊಳಿಸುತ್ತಾನೆ.-1	
figs-activepassive_2_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಸೈತಾನನು ನಮ್ಮನ್ನು ಹಿಡಿತಲ್ಲಿಟ್ಟುಕೊಳ್ಳುವುದು ಇಲ್ಲ-1	
figs-activepassive_2_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಿಮ್ಮನ್ನು ದುಃಖಪಡಿಸುವ-1	
figs-activepassive_3_14__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಇಸ್ರಾಯೇಲ್ಯರು {ದೇವರು ಏನನ್ನು ಪ್ರಕಟಿಸಿದ್ದಾನೆ} ಎಂಬುದನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳಲಿಲ್ಲ.-1	
figs-activepassive_3_2__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾವು ಒಬ್ಬರಿಗೋಸ್ಕರ ಒಬ್ಬರು ಚಿಂತನೆಯನ್ನು ಮಾಡುವಾಗ,-1	
figs-activepassive_3_3__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ನಾವು ಅದನ್ನು ತಲುಪಿಸಿದ್ದೇವೆ.-1	
figs-activepassive_3_3__1	Active or Passive	unable to migrate selection, no match found for check in new resources	{ಮೆಸ್ಸಿಯನು}-1 ಬಣ್ಣವನ್ನು ಉಪಯೋಗಿಸಿ {ಈ ಯೋಗ್ಯತಾಪತ್ರವನ್ನು} ಬರೆಯಲಿಲ್ಲ-1	
figs-activepassive_4_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾವು ಜೀವಿಸುತ್ತಿರುವಾಗ,-1 ನಾವು ನಿರಂತರವಾಗಿ ಕಷ್ಟಗಳನ್ನು ಅನಭವಿಸುವಂತೆ ದೇವರು ನಮಗೆ ಅನುಮತಿಸುತ್ತಾನೆ-1	
figs-activepassive_4_18__1	Active or Passive	unable to migrate selection, no match found for check in new resources	{ಅದು} ಯಾಕಂದರೆ ನಾವು ಏನನ್ನು ನೋಡದೇ ಇದ್ದೇವೋ-1 ಆದರೆ ನಾವು ಏನನ್ನು ನೋಡುತ್ತೇವೋ-1	
figs-activepassive_5_10__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾವು ಎಲ್ಲರೂ-1 ಕಾಣಿಸಿಕೊಳ್ಳಬೇಕು-1	
figs-activepassive_5_15__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಅವರನ್ನು ರಕ್ಷಿಸಲು-1 ಮತ್ತು ದೇವರು ಆತನನ್ನು ಮತ್ತೆ ಜೀವಿಸುವಂತೆ ಮಾಡಿದನು.-1	
figs-activepassive_5_2__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ದೇವರು ನಮ್ಮ ಮೇಲೆ ಹೊಸ ಬಟ್ಟೆಗಳನ್ನು ಹಾಕುತ್ತಿರುವನೋ ಎಂಬಂತೆ, ಆತನು ನಮಗೆ ಹೊಸ ದೇಹಗಳನ್ನು ಕೊಡಬೇಕೆಂದು-1	
figs-activepassive_5_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ಈ ದೇಹಗಳು ಜೀವನವನ್ನು ಕಷ್ಟಕರವಾಗಿಸುತ್ತವೆ.-1	
figs-activepassive_5_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಅದು ಬಟ್ಟೆಯೇ ಇಲ್ಲದ ಹಾಗೆ ಆಗುತ್ತದೆ ಎನ್ನುವ ಆ ಕಾರಣದಿಂದಾಗಿ, ನಾವು ದೇಹವಿಲ್ಲದೇ ಇರಲು ಬಯಸುತ್ತೇವೆ ಎಂದು ಇದರ ಅರ್ಥ ಅಲ್ಲ. ಬದಲಾಗಿ, ಹೊಸ ದೇಹಗಳನ್ನು ಪಡೆದುಕೊಳ್ಳಬೇಕೆಂದು {ನಾವು ಬಯಸುತ್ತೇವೆ}, ಅದು ಹೊಸ ಬಟ್ಟೆಯನ್ನು ಧರಿಸಿಕೊಂಡಂತೆ ಇರುತ್ತದೆ.-1	
figs-activepassive_6_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಕೊರಿಂಥ ಪಟ್ಟಣದಲ್ಲಿರುವ ಜೊತೆ ವಿಶ್ವಾಸಿಗಳೇ, ನಾವು ನಿಮಗೆ ಯಾವುದು ಸತ್ಯವೋ ಅದನ್ನು ಹೇಳಿದ್ದೇವೆ, ಮತ್ತು ನಾವು ನಿಮ್ಮ ಕುರಿತು ಬಹಳವಾಗಿ ಚಿಂತಿಸುತ್ತೇವೆ.-1	
figs-activepassive_6_14__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಸಂಗಡ ಸೇರ ಬೇಡಿರಿ.-1	
figs-activepassive_7_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನೀವು ನೋವನ್ನು ಅನುಭವಿಸಿದಾಗ,-1	
figs-activepassive_7_12__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಅವನು ನೋಯಿಸಿದ ವ್ಯಕ್ತಿಯ-1	
figs-activepassive_7_14__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನೀವು ನನ್ನನ್ನು ಅಪಮಾನ ಪಡಿಸಲಿಲ್ಲವಾದ-1	
figs-activepassive_7_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಏನು ಮಾಡಿದೀರೋ ಅದು ತೀತನನ್ನು ಪ್ರೋತ್ಸಾಹಿಸುತ್ತದೆ.-1	
figs-activepassive_7_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾನು ಸಂತೋಷಪಟ್ಟೆನು-1	
figs-activepassive_7_9__-1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾನು ನಿಮ್ಮನ್ನು ನೋಯಿಸಿದ-1 ನಾನು ನಿಮ್ಮನ್ನು ನೋಯಿಸಿದಾಗ,-1 ನಿಮಗೆ ನೋಯಿಸಿದಂತೆ ಅನಿಸಿತು.-1	
figs-activepassive_8_19__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನಾವು ಕೆಲಸವನ್ನು ಮಾಡುವಾಗ-1	
figs-activepassive_8_20__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ಸಂಗಡ} ನಾವು ಏನು ಮಾಡುತ್ತಿರುವೆವೋ-1	
figs-activepassive_9_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ದೇವರು ನಿಮಗೆ ಅಗತ್ಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನದನ್ನು-1 ಕೊಡುತ್ತಿರುತ್ತಾನೆ-1	
figs-activepassive_9_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನೀವು ಹೇಗೆ ನಡೆದುಕೊಂಡಿರಿ ಎಂಬುದು ನಮಗೂ ಸಹ ನಾಚಿಕೆಯನ್ನು ತರುತ್ತದೆ ಮತ್ತು {ಅದು} ಅತ್ಯಂತ ಖಂಡಿತವಾಗಿ ನಿಮ್ಮನ್ನು {ನಾಚಿಕೆಪಡಿಸುತ್ತದೆ}.-1	
figs-activepassive_9_5__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ನೀವು ಕೊಡುತ್ತೇವೆ ಎಂದು ನೀವು ಹೇಳಿದ್ದಕ್ಕೆ-1	
figs-distinguish_12_21__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	ದೇವರು-1	
figs-distinguish_5_18__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	ಇರಲು-1 ಆತನು ಶಕ್ತಿಗೊಳಿಸಿದ್ದಾನೆ-1	
figs-distinguish_5_5__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	ಆತನು-1 ಕೊಟ್ಟನು-1	
figs-distinguish_7_6__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	ಧೈರ್ಯಗುಂದಿದ ಅನುಭವ ಹೊಂದಿರುವ ಜನರನ್ನು ದೇವರು ಪ್ರೋತ್ಸಾಹಿಸುತ್ತಾನೆ.-1	
figs-distinguish_8_10__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	ನಿಮಗೆ-2 ನೀವು-1	
figs-distinguish_8_16__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	ಕಾರಣವಾದ-1	
figs-doublenegatives_12_11__1	Double Negatives	unable to migrate selection, no match found for check in new resources	ನಾನು ನಂಬಿಕೆಗೆ ಅರ್ಹನು ಎಂದು ನೀವು ಹೇಳುತ್ತಾ ಇರಬೇಕು, {ಆದರೆ ನೀವು ಅದನ್ನು ಹೇಳುತ್ತಿಲ್ಲ}. {ನೀವು ಅದನ್ನು ಹೇಳುತ್ತಿರಬೇಕು} ಯಾಕಂದರೆ ತಾವು ಅತ್ಯುತ್ತಮವಾಗಿ ಮೆಸ್ಸಿಯನನ್ನು ಪ್ರತಿನಿಧಿಸುತ್ತಾರೆ ಎಂದು ಹೇಳುವ ಯಾವುದೇ ಜನರ ಅಷ್ಟೇ ನಾನು ಶ್ರೇ಼ಷ್ಠನಾಗಿದ್ದೇನೆ-1	
figs-doublenegatives_13_2__1	Double Negatives	unable to migrate selection, no match found for check in new resources	ನಾನು ಶಿಕ್ಷಿಸಲು ಹೊರಟಿದ್ದೆ-1	
figs-doublenegatives_13_6__1	Double Negatives	unable to migrate selection, no match found for check in new resources	ನಮಗಾಗಿ, ನಾವು ಪರೀಕ್ಷೆಯಲ್ಲಿ ಸಫಲರಾಗಿದ್ದೇವೆ-1	
figs-doublet_10_10__1	Doublet	unable to migrate selection, no match found for check in new resources	ನಿಷ್ಠುರವಾದ ಮತ್ತು ಬಲಯುತವಾದ-1	
figs-doublet_10_12__1	Doublet	unable to migrate selection, no match found for check in new resources	ನಾವು ಒಳ್ಳೆಯವರು ಎಂದು ಹೇಳಲು-1	
figs-doublet_10_1__1	Doublet	unable to migrate selection, no match found for check in new resources	ವಿನಯತೆಯಿಂದ ಮತ್ತು ತರ್ಕಬದ್ಧವಾಗಿ-1	
figs-doublet_10_4__1	Doublet	unable to migrate selection, no match found for check in new resources	ಇದರಿಂದ ಇತರ ಜನರು ಶಕ್ತಿಯುತವಾಗಿ ವಾದಿಸುವುದನ್ನು ನಾವು ಸೋಲಿಸಬಹುದು-1	
figs-doublet_11_27__1	Doublet	unable to migrate selection, no match found for check in new resources	ನಾನು ಬಹಳ ಕಷ್ಟಪಟ್ಟು ಕೆಲಸವನ್ನು ಮಾಡುತ್ತೇನೆ-1	
figs-doublet_11_28__1	Doublet	unable to migrate selection, no match found for check in new resources	ನಾನು ಪ್ರತಿದಿನವೂ ವಿಶ್ವಾಸಿಗಳ ಎಲ್ಲಾ ಗುಂಪುಗಳ ಕುರಿತು ಆತಂಕದಿಂದ ಯೋಚಿಸುತ್ತೇನೆ.-1	
figs-doublet_11_3__1	Doublet	unable to migrate selection, no match found for check in new resources	ಸಂಪೂರ್ಣವಾಗಿ ಪ್ರಾಮಾಣಿಕವಾಗಿ-1 ರೀತಿಯನ್ನು-1	
figs-doublet_12_12__1	Doublet	unable to migrate selection, no match found for check in new resources	ನಾನು ಶಕ್ತಿಯುತವಾದ ಮತ್ತು ಆಶ್ಚರ್ಯಕರವಾದ ಸಂಗತಿಗಳನ್ನು ಮಾಡಿದ್ದೇನೆ.-1	
figs-doublet_12_1__1	Doublet	unable to migrate selection, no match found for check in new resources	ಹೇಗೆ ವಿಶೇಷವಾಗಿ ಸಂಗತಿಗಳನ್ನು {ನಿರ್ಧಿಷ್ಟ ಜನರಿಗೆ}-1	
figs-doublet_12_21__1	Doublet	unable to migrate selection, no match found for check in new resources	ಅನೈತಿಕ ಲೈಂಗಿಕತೆಯನ್ನು-1	
figs-doublet_12_2__1	Doublet	unable to migrate selection, no match found for check in new resources	{ದೇವರು ಅವನನ್ನು ಅಲ್ಲಿಗೆ ಕರೆದುಕೊಂಡು ಹೋದದ್ದು} ದೈಹಿಕವಾಗಿಯೋ ಅಥವಾ ಕನಸ್ಸಿನಲ್ಲಿಯೋ ಅಥವಾ ಆಧ್ಯಾತ್ಮಿಕವಾಗಿಯೋ ಎಂಬುದು ನನಗೆ ಖಂಡಿತವಾಗಿ ಗೊತ್ತಿಲ್ಲ-1	
figs-doublet_12_4__1	Doublet	unable to migrate selection, no match found for check in new resources	ಅದು ಯಾರಿಗೂ ಪುನಃ ಹೇಳಲು ಸಾಧ್ಯವಾಗದಿರುವ ಆಶ್ಚರ್ಯಕರವಾದ ಸಂಗತಿಗಳನ್ನು-1	
figs-doublet_2_9__1	Doublet	unable to migrate selection, no match found for check in new resources	ಯಾವ ಕಾರಣವಿತ್ತೆಂದರೆ,-1 ಸಲುವಾಗಿ-1	
figs-doublet_3_10__1	Doublet	unable to migrate selection, no match found for check in new resources	ಕಾಣಿಸುತ್ತಲೇ-1 ಯಾಕೆಂದರೆ-1	
figs-doublet_3_2__1	Doublet	unable to migrate selection, no match found for check in new resources	ನಾವು ನಂಬಿಕೆಗೆ ಅರ್ಹರು, ಅವರು {ನಿಮ್ಮಿಂದ ಒಂದು ಯೋಗ್ಯತಾಪತ್ರವನ್ನು} ಓದಿಕೊಂಡಂತೆ ಎಂಬುದನ್ನು ಅರ್ಥ ಮಾಡಿಕೊಳ್ಳುತ್ತಾರೆ.-1	
figs-doublet_6_4__1	Doublet	unable to migrate selection, no match found for check in new resources	ಜನರು ನಮ್ಮನ್ನು ನೋಯಿಸಿದಾಗ ಮತ್ತು ಹಿಂಸಿಸಿದಾಗ-1	
figs-doublet_7_2__1	Doublet	unable to migrate selection, no match found for check in new resources	ನಾವು ಯಾರನ್ನೂ ನೋಯಿಸಿ ಇಲ್ಲ, ಮೋಸ ಮಾಡಿಲ್ಲ ಅಥವಾ ನಾಶಪಡಿಸಿಲ್ಲ.-1	
figs-doublet_8_23__1	Doublet	unable to migrate selection, no match found for check in new resources	{ನಾನು ಏನು ಮಾಡುತ್ತೇನೋ}-1 ನನ್ನೊಂದಿಗೆ ಸೇರಿಕೊಳ್ಳುತ್ತಾನೆ ಮತ್ತು ನಿಮಗೆ ಸಹಾಯ ಮಾಡಲು ನನ್ನೊಂದಿಗೆ ಕೆಲಸವನ್ನು ಮಾಡುತ್ತಾನೆ.-1	
figs-ellipsis_10_7__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನಾವು ಸಹ ಮೆಸ್ಸಿಯನನ್ನು ಪ್ರತಿನಿಧಿಸುತ್ತಿದ್ದೇವೆ-1	
figs-ellipsis_11_16__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನೀವು {ನಾನು ಮೂರ್ಖನೆಂದು ತಿಳಿದುಕೊಂಡರೆ},-1	
figs-ellipsis_12_14__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನೀವು {ನನ್ನನ್ನು ಮತ್ತು ಮೆಸ್ಸಿಯನನ್ನು} ನಂಬಬೇಕೆಂದು ನಾನು ಬಯಸುತ್ತೇನೆ-1	
figs-ellipsis_12_14__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನಾನು ನಿಮ್ಮ ಪೋಷಕನಂತೆ ಇರುವುದರಿಂದ, ನಾನೇ ನಿಮಗೋಸ್ಕರವಾಗಿ ಹಣವನ್ನು ಉಳಿಸಬೇಕು.-1	
figs-ellipsis_12_20__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನೀವು ಬಯಸಿದಂತೆ-1 {ನಾನು ನಡೆಯಲು}-1 ಎಂದು (ನಾನು ಚಿಂತಿತನಾಗಿದ್ದೇನೆ),-1	
figs-ellipsis_12_21__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಕುರಿತು {ನಾನು ಚಿಂತಿತನಾಗಿದ್ದೇನೆ}-1	
figs-ellipsis_12_6__1	Ellipsis	unable to migrate selection, no match found for check in new resources	{ಸ್ವತಃ ನನ್ನ ಕುರಿತು ದೊಡ್ಡ ಸಂಗತಿಗಳನ್ನು} ಹೇಳಿಕೊಳ್ಳ ಬಾರದು ಎಂದು ನಾನು ನಿರ್ಧರಿಸಿದ್ದೇನೆ-1	
figs-ellipsis_1_11__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಅನೇಕ ಜನರು-1 ಪ್ರಾರ್ಥನೆಯನ್ನು ಮಾಡಿರುವ ಕಾರಣದಿಂದಾಗಿ-1	
figs-ellipsis_1_14__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನಾವು ನಿಮ್ಮನ್ನು ಕುರಿತು ಹೆಮ್ಮೆಪಡುವಂತೆಯೇ-1	
figs-ellipsis_1_20__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನಾವು-2 ಹೌದು, ಇದು ನಿಜ” ಎಂದು ಹೇಳಲು-1	
figs-ellipsis_1_23__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನೀವು ಮಾಡಿರುವ ತಪ್ಪು ಸಂಗತಿಗಳಿಗಾಗಿ ನಾನು ನಿಮ್ಮ ಸಂಗಡ ಕಠಿಣವಾಗಿ ಮಾತನಾಡುವ ಮೂಲಕ ನಿಮ್ಮನ್ನು ದುಃಖಪಡಿಸಬಾರದೆಂಬ ಕಾರಣಕ್ಕಾಗಿ, ನಾನು ಕೊರಿಂಥಕ್ಕೆ ಹಿಂತಿರುಗಿ ಹೋಗಲಿಲ್ಲ.-1	
figs-ellipsis_1_24__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನಾನು ಅದನ್ನು ಹೇಳಿದಾಗ, ಏ-1 ಎಂಬುದು ನನ್ನ ಅರ್ಥ ಅಲ್ಲ-1	
figs-ellipsis_1_7__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ದೇವರು ನಿಮ್ಮನ್ನು ಸಹ ಸಂತೈಸುವನು-1	
figs-ellipsis_2_10__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ನಾನು ಸಹ ಆ ವ್ಯಕ್ತಿಯನ್ನು ಕ್ಷಮಿಸುತ್ತೇನೆ-1	
figs-ellipsis_4_12__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಆತನು ನಿಮ್ಮನ್ನು ಜೀವಿಸುವಂತೆ ಮಾಡುತ್ತಾನೆ-1	
figs-ellipsis_5_12__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಆ ಜನರು ಒಳಗೆ ನಿಜವಾಗಿಯೂ ಹೇಗಿದ್ದಾರೆ ಎಂಬುದರ ಕುರಿತು ಅಲ್ಲ-1	
figs-ellipsis_5_15__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಬದಲಾಗಿ, ಮೆಸ್ಸಿಯನು ಬಯಸಿದ್ದನ್ನು {ಅವರು ಮಾಡುತ್ತಾರೆ},-1	
figs-ellipsis_5_17__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಆತನು ಅವರನ್ನು ಹೊಸ ಜನರನ್ನಾಗಿ ಮಾಡುತ್ತಾನೆ.-1	
figs-ellipsis_5_4__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಬದಲಾಗಿ, ಹೊಸ ದೇಹಗಳನ್ನು ಪಡೆದುಕೊಳ್ಳಬೇಕೆಂದು {ನಾವು ಬಯಸುತ್ತೇವೆ}, ಅದು ಹೊಸ ಬಟ್ಟೆಯನ್ನು ಧರಿಸಿಕೊಂಡಂತೆ ಇರುತ್ತದೆ-1	
figs-ellipsis_8_13__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ಇಲ್ಲ-1	
figs-ellipsis_8_5__1	Ellipsis	unable to migrate selection, no match found for check in new resources	{ಸೇವೆಯನ್ನು} ಮಾಡಲು ಮತ್ತು ಆನಂತರವೂ ಸಹ-1	
figs-euphemism_1_16__1	Euphemism	unable to migrate selection, no match found for check in new resources	ನಾನು ನಿಮ್ಮ ಪಟ್ಟಣದಿಂದ ಯೂದಾಯ ಪ್ರದೇಶಕ್ಕೆ ಹೋಗಲು ಬೇಕಾಗಿರುವ ಅಗತ್ಯತೆಗಳನ್ನು ಪೂರೈಸಲು ನೀವು ಸಹಾಯ ಮಾಡಬಹುದು.-1	
figs-exclamations_12_14__1	Exclamations	unable to migrate selection, no match found for check in new resources	ಗಮನವನ್ನು ಕೊಡಿರಿ!-1	
figs-exclamations_2_14__1	Exclamations	unable to migrate selection, no match found for check in new resources	ನಾವು ದೇವರನ್ನು ಸ್ತುತಿಸುತ್ತೇವೆ-1	
figs-exclamations_3_11__1	Exclamations	unable to migrate selection, no match found for check in new resources	ಶಾಶ್ವತವಾಗಿ ಉಳಿಯುವ {ಹೊಸ ಒಡಂಬಡಿಕೆಯು} ಇನ್ನೂ ಹೆಚ್ಚು ಮಹಿಮೆಯುಳ್ಳದ್ದು ಆಗಿದೆ-1	
figs-exclamations_5_17__1	Exclamations	unable to migrate selection, no match found for check in new resources	ನೋಡಿರಿ-1	
figs-exclamations_6_2__-1	Exclamations	unable to migrate selection, no match found for check in new resources	ಈಗಲೇ-1	
figs-exclamations_6_9__1	Exclamations	unable to migrate selection, no match found for check in new resources	ಆದರೆ ನಿಜವಾಗಿಯೂ, ನಾವು ಜೀವಂತವಾಗಿದ್ದೇವೆ-1	
figs-exclamations_8_16__1	Exclamations	unable to migrate selection, no match found for check in new resources	ದೇವರಿಗೆ ನಾವು ಕೃತಜ್ಞತೆಯನ್ನು ಸಲ್ಲಿಸುತ್ತೇವೆ.-1	
figs-exclamations_9_15__1	Exclamations	unable to migrate selection, no match found for check in new resources	ನಾವು ದೇವರಿಗೆ ಕೃತಜ್ಞತೆಯನ್ನು ಸಲ್ಲಿಸುತ್ತೇವೆ!-1	
figs-exclusive_1_14__2	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಮ್ಮ-2	
figs-exclusive_1_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಮ್ಮ ಜೊತೆ ವಿಶ್ವಾಸಿಯಾದ ತಿಮೊಥೆಯನು {ನನ್ನ ಸಂಗಡ ಇದ್ದಾನೆ}-1	
figs-exclusive_1_20__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಾವು-2	
figs-exclusive_1_21__2	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಮಗೆ-1	
figs-exclusive_1_22__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಮಗೆ-1 ನಾವು-1	
figs-exclusive_1_24__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಿಮಗೆ ನಾವು ಹೇಳುವ ಪ್ರತಿಯೊಂದೂ {ದೇವರಿಗೋಸ್ಕರವಾಗಿ ಜೀವಿಸುವುದರ ಕುರಿತಾಗಿದೆ}-1	
figs-exclusive_2_14__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಮ್ಮನ್ನು-2 ಆತನು ನಮ್ಮನ್ನು ಉಪಯೋಗಿಸಿಕೊಳ್ಳುತ್ತಾನೆ.-1	
figs-exclusive_2_15__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಾವು-1	
figs-exclusive_2_17__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಾವು-2 ಮಾಡುವುದು-2	
figs-exclusive_3_12__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಾವು-2 ನಡೆದುಕೊಳ್ಳುತ್ತೇವೆ-1	
figs-exclusive_3_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಾವು ನಂಬಿಕೆಗೆ ಅರ್ಹರು ಎಂದು ನಾವು ನಿಮಗೆ-1 ನೀವು ಬರೆಯುವ-1 ಅಗತ್ಯ ಇಲ್ಲ-1	
figs-exclusive_3_2__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	{ನಾವು ನಂಬಿಕೆಗೆ ಅರ್ಹರು ಎಂಬುದನ್ನು ದೃಢಪಡಿಸುವ} ಒಂದು ಯೋಗ್ಯತಾಪತ್ರದ-1 ನಾವು ಒಬ್ಬರಿಗೋಸ್ಕರ ಒಬ್ಬರು ಚಿಂತನೆಯನ್ನು ಮಾಡುವಾಗ-1	
figs-exclusive_3_3__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ನಾವು ಅದನ್ನು-1	
figs-exclusive_3_4__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	ನಮಗೆ-1	
