Reference	Localized Group	Message	Selections	
figs-activepassive_3_2__1	Active or Passive	unable to migrate selection, no match found for check in new resources	लिखी हुई-1	
figs-activepassive_3_3__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हमारे द्वारा प्रशासित की गई-1	
figs-activepassive_3_3__1	Active or Passive	unable to migrate selection, no match found for check in new resources	से नहीं-1 लिखा गया-1	
figs-activepassive_4_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हम जीवित होकर-1 हाथ में सौंपे जाते हैं-1	
figs-activepassive_4_18__1	Active or Passive	unable to migrate selection, no match found for check in new resources	देखी हुई वस्तुएँ-1 परन्तु अनदेखी वस्तुएँ-1	
figs-activepassive_5_10__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हम सब का-1 प्रकट होना-1	
figs-activepassive_5_15__1	Active or Passive	unable to migrate selection, no match found for check in new resources	उनके लिए-1 जी उठा है।-1	
figs-activepassive_5_2__1	Active or Passive	unable to migrate selection, no match found for check in new resources	पहन लें-1	
figs-activepassive_5_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	बोझिल होकर-1	
figs-activepassive_5_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हम नंगे होना नहीं चाहते, परन्तु पूर्ण वस्त्र धारण करना चाहते हैं-1	
figs-activepassive_6_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हे कुरिन्थियों, हमारा मुख तुम्हारे लिए खुल गया है; हमारा हृदय चौड़ा हो गया है।-1	
figs-activepassive_6_14__1	Active or Passive	unable to migrate selection, no match found for check in new resources	के साथ जुए में मत जुतो,-1	
figs-activepassive_7_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	दुःखी करके-1	
figs-activepassive_7_12__1	Active or Passive	unable to migrate selection, no match found for check in new resources	गलत काम को सहा-1	
figs-activepassive_7_14__1	Active or Passive	unable to migrate selection, no match found for check in new resources	मैं लज्जित न हुआ-1	
figs-activepassive_7_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	जो उसे तुम्हारे द्वारा मिली थी-1	
figs-activepassive_7_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	मैं-1 आनन्दित हो जाऊँ।-1	
figs-activepassive_7_9__-1	Active or Passive	unable to migrate selection, no match found for check in new resources	तुम शोकित हुए-1 तुम-2 शोकित हुए थे-1 तुम-3 शोकित हुए थे-2	
figs-activepassive_8_19__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हमारे द्वारा-1 प्रशासित किया जा रहा है-1	
figs-activepassive_8_20__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हमारे द्वारा प्रशासित-1	
figs-activepassive_9_11__1	Active or Passive	unable to migrate selection, no match found for check in new resources	समृद्ध होते जाओ-1	
figs-activepassive_9_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	तो इस स्थिति के द्वारा—हम तुम्हारा उल्लेख न करने से—लज्जित हो जाएँगे।-1	
figs-activepassive_9_5__1	Active or Passive	unable to migrate selection, no match found for check in new resources	तुम्हारी इस प्रतिज्ञा की हुई आशीष को-1	
figs-distinguish_12_21__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	मेरा परमेश्वर-1	
figs-distinguish_5_18__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	जिसने-1 मेलमिलाप कर लिया है-1	
figs-distinguish_5_5__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	जिसने-2 दिया है-1	
figs-distinguish_7_6__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	नम्र लोगों को शांति देने वाले-1	
figs-distinguish_8_10__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	तुम्हारे लिए-1 जो-1	
figs-distinguish_8_16__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	बनाए रखा है-1	
figs-doublenegatives_12_11__1	Double Negatives	unable to migrate selection, no match found for check in new resources	बड़े से बड़े प्रेरितों” से कुछ कम नहीं हूँ-1	
figs-doublenegatives_13_2__1	Double Negatives	unable to migrate selection, no match found for check in new resources	मैं {किसी को भी} नहीं छोड़ूँगा।-1	
figs-doublenegatives_13_6__1	Double Negatives	unable to migrate selection, no match found for check in new resources	हम स्वयं निकम्मे नहीं हैं।-1	
figs-doublet_10_10__1	Doublet	unable to migrate selection, no match found for check in new resources	भारी और प्रभावशाली {हैं}-1	
figs-doublet_10_12__1	Doublet	unable to migrate selection, no match found for check in new resources	अलग करने या-1 तुलना करने का-1	
figs-doublet_10_1__1	Doublet	unable to migrate selection, no match found for check in new resources	नम्रता और कोमलता-1	
figs-doublet_10_4__1	Doublet	unable to migrate selection, no match found for check in new resources	गढ़ों को ढा देने, और रणनीतियों को विफल कर देने के लिए-1	
figs-doublet_11_27__1	Doublet	unable to migrate selection, no match found for check in new resources	कठिन परिश्रम और कष्ट में,-1	
figs-doublet_11_28__1	Doublet	unable to migrate selection, no match found for check in new resources	मेरी हर दिन की जो चिंता है, वह सब कलीसियाओं के विषय में है।-1	
figs-doublet_11_3__1	Doublet	unable to migrate selection, no match found for check in new resources	सिधाई और पवित्रता-1	
figs-doublet_12_12__1	Doublet	unable to migrate selection, no match found for check in new resources	अर्थात् चिन्ह-चमत्कार और अद्भुत-1	
figs-doublet_12_1__1	Doublet	unable to migrate selection, no match found for check in new resources	दर्शनों और प्रकाशनों-1	
figs-doublet_12_21__1	Doublet	unable to migrate selection, no match found for check in new resources	अशुद्धता और व्यभिचार और लुचपन-1	
figs-doublet_12_2__1	Doublet	unable to migrate selection, no match found for check in new resources	जिसे या तो शरीर में, मैं नहीं जानता, या बिना शरीर के, मैं नहीं जानता-1	
figs-doublet_12_4__1	Doublet	unable to migrate selection, no match found for check in new resources	ऐसी बातें-1 जिन्हें बोलने की अनुमति किसी मनुष्य को नहीं दी गई है।-1	
figs-doublet_2_9__1	Doublet	unable to migrate selection, no match found for check in new resources	इस कारण से-1 ताकि-1	
figs-doublet_3_10__1	Doublet	unable to migrate selection, no match found for check in new resources	इस अंश में-1 के कारण-1	
figs-doublet_3_2__1	Doublet	unable to migrate selection, no match found for check in new resources	जाना और पढ़ा-1	
figs-doublet_6_4__1	Doublet	unable to migrate selection, no match found for check in new resources	क्लेशों में, सतावों में, कष्टों में,-1	
figs-doublet_7_2__1	Doublet	unable to migrate selection, no match found for check in new resources	हमने किसी के साथ बुराई नहीं की; हमने किसी को भी नाश नहीं किया; हमने किसी से लाभ नहीं उठाया।-1	
figs-doublet_8_23__1	Doublet	unable to migrate selection, no match found for check in new resources	वह} मेरा साथी है और तुम्हारे लिए सहकर्मी है-1	
figs-ellipsis_10_7__1	Ellipsis	unable to migrate selection, no match found for check in new resources	वैसे ही हम भी-1	
figs-ellipsis_11_16__1	Ellipsis	unable to migrate selection, no match found for check in new resources	यदि-1 न-3	
figs-ellipsis_12_14__1	Ellipsis	unable to migrate selection, no match found for check in new resources	बल्कि तुम्हारा-1	
figs-ellipsis_12_14__1	Ellipsis	unable to migrate selection, no match found for check in new resources	माता-पिता को बच्चों-1	
figs-ellipsis_12_20__1	Ellipsis	unable to migrate selection, no match found for check in new resources	तुम चाहते हो-1 कि वहाँ किसी तरह का-1	
figs-ellipsis_12_21__1	Ellipsis	unable to migrate selection, no match found for check in new resources	कि-1	
figs-ellipsis_12_6__1	Ellipsis	unable to migrate selection, no match found for check in new resources	मैं रुक जाता हूँ-1	
figs-ellipsis_1_11__1	Ellipsis	unable to migrate selection, no match found for check in new resources	बहुत से लोगों के द्वारा-1	
figs-ellipsis_1_14__1	Ellipsis	unable to migrate selection, no match found for check in new resources	जिस रीति से तुम भी हमारे-1 हो-1	
figs-ellipsis_1_20__1	Ellipsis	unable to migrate selection, no match found for check in new resources	आमीन” भी-1 हमारे माध्यम से-1 है-3	
figs-ellipsis_1_23__1	Ellipsis	unable to migrate selection, no match found for check in new resources	कि मैं अभी तक कुरिन्थ नहीं आया हूँ।-1	
figs-ellipsis_1_24__1	Ellipsis	unable to migrate selection, no match found for check in new resources	ऐसा नहीं है-1	
figs-ellipsis_1_7__1	Ellipsis	unable to migrate selection, no match found for check in new resources	वैसे ही, उस शांति के-1	
figs-ellipsis_2_10__1	Ellipsis	unable to migrate selection, no match found for check in new resources	मैं भी {क्षमा करता हूँ}-1	
figs-ellipsis_4_12__1	Ellipsis	unable to migrate selection, no match found for check in new resources	जीवन तुम में-1	
figs-ellipsis_5_12__1	Ellipsis	unable to migrate selection, no match found for check in new resources	पर नहीं-1	
figs-ellipsis_5_15__1	Ellipsis	unable to migrate selection, no match found for check in new resources	बल्कि उसके लिए-1	
figs-ellipsis_5_17__1	Ellipsis	unable to migrate selection, no match found for check in new resources	{वह} एक नयी सृष्टि है-1	
figs-ellipsis_5_4__1	Ellipsis	unable to migrate selection, no match found for check in new resources	परन्तु पूर्ण वस्त्र धारण करना-1	
figs-ellipsis_8_13__1	Ellipsis	unable to migrate selection, no match found for check in new resources	यह}-1 नहीं है-1	
figs-ellipsis_8_5__1	Ellipsis	unable to migrate selection, no match found for check in new resources	और उसके बाद-1 हमारे-1	
figs-euphemism_1_16__1	Euphemism	unable to migrate selection, no match found for check in new resources	तुम्हारे द्वारा आगे यहूदिया को भेजा जाऊँ।-1	
figs-exclamations_12_14__1	Exclamations	unable to migrate selection, no match found for check in new resources	देखो-1	
figs-exclamations_2_14__1	Exclamations	unable to migrate selection, no match found for check in new resources	परमेश्वर का धन्यवाद {हो}-1	
figs-exclamations_3_11__1	Exclamations	unable to migrate selection, no match found for check in new resources	तो {जो} बच गया है वह और भी बढ़कर तेजोमय {होगा}!-1	
figs-exclamations_5_17__1	Exclamations	unable to migrate selection, no match found for check in new resources	देखो-1	
figs-exclamations_6_2__-1	Exclamations	unable to migrate selection, no match found for check in new resources	देखो, अभी-1	
figs-exclamations_6_9__1	Exclamations	unable to migrate selection, no match found for check in new resources	देखो!—जीवित हैं-1	
figs-exclamations_8_16__1	Exclamations	unable to migrate selection, no match found for check in new resources	परमेश्वर का धन्यवाद {हो-1	
figs-exclamations_9_15__1	Exclamations	unable to migrate selection, no match found for check in new resources	परमेश्वर के-1 धन्यवाद {हो}-1	
figs-exclusive_1_14__2	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-3	
figs-exclusive_1_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारे भाई तीमुथियुस-1	
figs-exclusive_1_20__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारे-1	
figs-exclusive_1_21__2	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारा-1	
figs-exclusive_1_22__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-1 हमारे-1	
figs-exclusive_1_24__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-2 सहकर्मी हैं-1	
figs-exclusive_2_14__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारी-1 हमारे-1	
figs-exclusive_2_15__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-1	
figs-exclusive_2_17__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-1 हैं-1 हम-2 बोलते हैं-1	
figs-exclusive_3_12__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-1 करते हैं-1	
figs-exclusive_3_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	क्या हम-1 स्वयं ही-1 करने लगे हैं?-1 हमें-1 आवश्यकता नहीं है-1	
figs-exclusive_3_2__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारे हृदयों-1 हमारी पत्री-1	
figs-exclusive_3_3__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारे-1	
figs-exclusive_3_4__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमें-1	
figs-exclusive_3_5__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम स्वयं ही-1 हैं-1 स्वयं से ही-1 हमारी-1	
figs-exclusive_3_6__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमें-1 सेवकों के {रूप में}-1	
figs-exclusive_4_6__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारे हृदयों में-1	
figs-exclusive_5_10__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम सब का-1	
figs-exclusive_5_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम जानते हैं-1 हमारे-1 हमें-1	
figs-exclusive_6_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-1 आग्रह भी करते हैं-1	
figs-exclusive_7_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हम-1 स्वयं को-1 शुद्ध करें।-1	
figs-exclusive_7_2__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हमारे लिए जगह बनाओ! हमने किसी के साथ बुराई नहीं की; हमने किसी को भी नाश नहीं किया; हमने किसी से लाभ नहीं उठाया।-1	
figs-exmetaphor_10_3__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	हम-1 युद्ध नहीं लड़ते-1	
figs-exmetaphor_10_4__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	हमारे युद्ध के हथियार शारीरिक नहीं {हैं}, परन्तु गढ़ों को ढा देने, और रणनीतियों को विफल कर देने के लिए परमेश्वर की ओर से सामर्थी {हैं}-1	
figs-exmetaphor_10_5__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	और परमेश्वर के ज्ञान के विरोध में स्वयं से उठ खड़ी होने वाली हर एक ऊँची बात को, और हर एक विचार को हम कैद करके मसीह का आज्ञाकारी बना देते हैं;-1	
figs-exmetaphor_10_6__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	और जब तुम्हारा आज्ञा मानना पूर्ण हो जाए तो आज्ञा न मानने वाले हर एक काम का पलटा लेने को तैयार रहते हैं।-1	
figs-exmetaphor_2_14__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	अपने ज्ञान की सुगंध को हमारे माध्यम से सब स्थानों में फैलाता है।-1	
figs-exmetaphor_2_15__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	हम मसीह की सुगंध हैं-1	
figs-exmetaphor_2_16__-1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	सुगंध-1 सुगंध-2	
figs-exmetaphor_5_1__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	हमारे इस डेरे का पार्थिव घर ढा दिया जाए, तो हमें परमेश्वर की ओर से एक भवन, अर्थात् स्वर्ग में एक अनन्त घर मिलेगा, जो हाथों का बना हुआ नहीं है।-1	
figs-exmetaphor_5_2__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	इस {घर} में हम कराहते हैं, और लालसा करते हैं कि अपने उस निवास को पहन लें {जो} स्वर्ग से है,-1	
figs-exmetaphor_5_3__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	उसे पहन भी लें, तो नंगे न पाए जाएँ।-1	
figs-exmetaphor_5_4__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	जो इस डेरे में हैं-1 हम नंगे होना नहीं चाहते, परन्तु पूर्ण वस्त्र धारण करना चाहते हैं-1	
figs-exmetaphor_5_6__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	शरीर में घर पर होकर, हम प्रभु से दूर हैं—-1	
figs-exmetaphor_5_8__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	शरीर से अलग होकर प्रभु के साथ घर पर रहना भला समझते हैं।-1	
figs-exmetaphor_5_9__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	घर पर हों या दूर हों-1	
figs-explicit_10_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	उसकी शारीरिक उपस्थिति-1	
figs-explicit_10_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हमारे काम में-1	
figs-explicit_10_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	स्वयं ही से स्वयं को मापने वाले और स्वयं ही से स्वयं की तुलना करने वाले-1	
figs-explicit_10_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	समझ नहीं रखते-1	
figs-explicit_10_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जिनको मापा नहीं जा सकता-1	
figs-explicit_10_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	वह माप जो तुम तक भी पहुँच गया है।-1	
figs-explicit_10_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	कि मानो हम तुम तक तो पहुँचे ही नहीं-1	
figs-explicit_10_14__2	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हम अपने आप को इतना बढ़ाना नहीं चाहते-1	
figs-explicit_10_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मापी नहीं जा सकने वाली बातों पर-1	
figs-explicit_10_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	बढ़े-1	
figs-explicit_10_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हमारी-1 सीमा के अनुसार-1	
figs-explicit_10_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुमसे आगे के {स्थानों} में-1	
figs-explicit_10_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	दूसरे लोगों के क्षेत्र में-1	
figs-explicit_10_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हियाव बांधने की-1	
figs-explicit_10_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	उनमें से कितनों के-1	
figs-explicit_10_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	परमेश्वर की ओर से सामर्थी {हैं}-1	
figs-explicit_10_5__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हर एक विचार को-1	
figs-explicit_10_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुम्हारा आज्ञा मानना-1	
figs-explicit_10_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुम्हारा आज्ञा मानना पूर्ण हो जाए-1	
figs-explicit_10_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	आवश्यकता से अधिक-1	
figs-explicit_10_9__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	पनी पत्रियों से-1	
figs-explicit_11_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	यह घमंड-1	
figs-explicit_11_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अखाया के प्रांतों में-1	
figs-explicit_11_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	क्यों-1	
figs-explicit_11_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	परमेश्वर जानता है कि {मैं करता हूँ}!-1	
figs-explicit_11_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जो लोग अवसर की अभिलाषा रखते हैं-1 कि जिस बात के बारे में वे घमंड करते हैं उसमें वे वैसे ही पाए जाएँ जैसे हम भी {हैं}।-1	
figs-explicit_11_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जिस बात के बारे में वे घमंड करते हैं-1	
figs-explicit_11_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	प्रेरितों का भेष धरने वाले-1	
figs-explicit_11_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ज्योतिर्मय स्वर्गदूत का रूप धारण करता है-1	
figs-explicit_11_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	धार्मिकता के सेवकों का भेष धारण करें-1	
figs-explicit_11_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	फिर से-1	
figs-explicit_11_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तो कम से कम मुझे मूर्ख समझकर ही ग्रहण करो ताकि मैं भी थोड़ा सा घमंड कर सकूँ।-1	
figs-explicit_11_17__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जो मैं कह रहा हूँ-1	
figs-explicit_11_17__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	इस-1 स्थिति में-1	
figs-explicit_11_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	थोड़ी सी मूर्खता-1	
figs-explicit_11_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	परन्तु वास्तव में तुम मेरी सह भी रहे हो!-1	
figs-explicit_11_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अपने आप को} बड़ा बनाए-1	
figs-explicit_11_21__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जिस भी {तरीके} से कोई व्यक्ति साहसी हो-1 कि मैं भी साहस करता हूँ-1	
figs-explicit_11_23__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	सीमा से अधिक पीटे जाने में-1	
figs-explicit_11_23__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अक्सर मृत्यु {के जोखिम} में-1	
figs-explicit_11_24__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	40 से एक कम {कोड़े}-1	
figs-explicit_11_25__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	एक रात और एक दिन-1	
figs-explicit_11_25__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	गहरे-1 में-1	
figs-explicit_11_26__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अक्सर यात्राओं में-1 जोखिमों में-1	
figs-explicit_11_26__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{मेरे ही} देशवासियों से-1	
figs-explicit_11_27__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	नंगाई-1	
figs-explicit_11_28__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	दूसरी बातों के अलावा-1	
figs-explicit_11_29__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	किसकी निर्बलता से मैं निर्बल नहीं होता-1	
figs-explicit_11_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ईश्वरीय जलन के द्वारा-1	
figs-explicit_11_31__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जानता है-1	
figs-explicit_11_31__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मैं झूठ नहीं बोल रहा हूँ!-1	
figs-explicit_11_32__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अरितास राजा के अधीन-1	
figs-explicit_11_32__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	दमिश्कियों के नगर-1	
figs-explicit_11_33__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मुझे टोकरी में बैठाकर दीवार के माध्यम से खिड़की के द्वारा उतार दिया गया-1	
figs-explicit_11_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जैसे सांप ने अपनी चतुराई से हव्वा को बहकाया था-1	
figs-explicit_11_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जो} मसीह के साथ है।-1	
figs-explicit_11_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	कोई व्यक्ति-1 आकर-1	
figs-explicit_11_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	भिन्न आत्मा-1	
figs-explicit_11_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुम्हारा {इसे} सहना ठीक होता!-1	
figs-explicit_11_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	इस वक्तव्य में-1	
figs-explicit_11_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	इस ज्ञान में-1	
figs-explicit_11_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हर बात में-1 सब वस्तुओं में-1	
figs-explicit_11_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	स्पष्ट कर दिया है।-1	
figs-explicit_11_7__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	स्वयं को नम्र करके-1	
figs-explicit_11_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुम्हारी सेवकाई के लिए मजदूरी ग्रहण करके-1	
figs-explicit_11_9__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	घटी में होकर भी-1	
figs-explicit_12_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मैं-1 प्रसन्न होता हूँ;-1	
figs-explicit_12_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मैं मूर्ख-1 बन गया-1	
figs-explicit_12_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुम ही ने मुझे विवश किया था।-1	
figs-explicit_12_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मैं-2 कुछ कम-1 हूँ-2	
figs-explicit_12_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	धीरज-1 अर्थात् चिन्ह-चमत्कार और अद्भुत काम किए गए।-1	
figs-explicit_12_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	दूसरी कलीसियाओं-1	
figs-explicit_12_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुम्हारी वस्तुओं का-1 बल्कि तुम्हारा-1	
figs-explicit_12_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अधिकाधिक प्रेम-1 कम-1	
figs-explicit_12_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	परन्तु इसे {ऐसा ही} होने दो, कि मैंने तुम पर भार नहीं डाला, परन्तु-1	
figs-explicit_12_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मैंने तीतुस से {जाने के लिए} आग्रह किया और {उसके} साथ {दूसरे} भाई को भी भेजा-1	
figs-explicit_12_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हम-1 नहीं चले-1 क्या हम-2 नहीं {चले-1	
figs-explicit_12_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	एक ही आत्मा के-1	
figs-explicit_12_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	इस सारे समय में-1	
figs-explicit_12_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	परमेश्वर के सामने-1	
